Feature,Result,Class
830853.0,172579.29324893042,1.0
201712.0,10171.961000109191,0.0
268000.0,17956.037544997485,0.0
202381.0,10239.545648025814,0.0
134739.0,4538.668417332189,0.0
745219.0,138837.94384795288,1.0
250441.0,15680.208706851958,0.0
435472.0,47409.02668804837,0.0
655635.0,107464.40512193672,1.0
903253.0,203966.6219850975,1.0
897742.0,201485.30035229528,1.0
394872.0,38981.02940385263,0.0
405539.0,41115.52693153594,0.0
122825.0,3771.512375187032,0.0
831003.0,172641.61286993077,1.0
881195.0,194126.28040092808,1.0
327989.0,26894.241974111468,0.0
272667.0,18586.861420662015,0.0
703779.0,123826.31876623843,1.0
227224.0,12907.718380027383,0.0
483332.0,58402.52324865692,0.0
736921.0,135763.24325621047,1.0
312412.0,24400.35819898416,0.0
896849.0,201084.65778652328,1.0
202444.0,10245.921650596438,0.0
478910.0,57338.76409855853,0.0
291964.0,21310.785224128773,0.0
718005.0,128882.89555391845,1.0
982701.0,241425.45145598613,1.0
94475.0,2231.394655662181,0.0
867147.0,187986.10133017594,1.0
833544.0,173699.01670742687,1.0
938273.0,220089.1870179736,1.0
770705.0,148496.65718206012,1.0
891935.0,198887.1359545523,1.0
684673.0,117194.3751133434,1.0
912194.0,208024.6011436072,1.0
120584.0,3635.142169160204,0.0
726820.0,132066.92988179286,1.0
92090.0,2120.154940461043,0.0
627.0,0.09838291189308127,0.0
76320.0,1456.1963072853805,0.0
439029.0,48186.67720029464,0.0
265766.0,17657.92892122074,0.0
99991.0,2499.5640420156706,0.0
894996.0,200254.58533084916,1.0
919582.0,211407.89244994335,1.0
453325.0,51375.95239779873,0.0
12451.0,38.758612249112446,0.0
397472.0,39496.05336786576,0.0
585885.0,85815.39035671177,0.0
399736.0,39947.27341283712,0.0
823755.0,169643.19035919328,1.0
369752.0,34179.187166921176,0.0
333258.0,27765.270322553344,0.0
759303.0,144135.3677817503,1.0
610935.0,93310.47911379549,0.0
358642.0,32156.07127646016,0.0
198269.0,9827.67687230476,0.0
859217.0,184563.58358995756,1.0
851223.0,181145.26813077886,1.0
342284.0,29289.63210924679,0.0
113605.0,3226.5399342309656,0.0
948797.0,225054.0696613559,1.0
207244.0,10737.547922643305,0.0
506087.0,64031.083770698926,0.0
696857.0,121402.51719913867,1.0
282281.0,19920.68028469132,0.0
707031.0,124973.30775152767,1.0
654494.0,107090.69066494323,1.0
221062.0,12217.132934292396,0.0
341681.0,29186.524301073267,0.0
791412.0,156583.34926084313,1.0
321873.0,25900.602119833824,0.0
743070.0,138038.3602818371,1.0
329370.0,27121.195362209874,0.0
483954.0,58552.93630873949,0.0
358045.0,32049.105658126828,0.0
197727.0,9774.019338419284,0.0
461607.0,53270.32026331494,0.0
496318.0,61582.958791749945,0.0
286349.0,20498.977564239933,0.0
281833.0,19857.49945396814,0.0
72224.0,1304.0866777350554,0.0
795847.0,158343.22329800433,1.0
325222.0,26442.382877464526,0.0
163287.0,6665.6839764365295,0.0
416457.0,43359.16654210908,0.0
686850.0,117940.82681087975,1.0
407464.0,41506.78489479542,0.0
813179.0,165315.1353825274,1.0
66790.0,1115.2353978186175,0.0
15786.0,62.301678373757504,0.0
544680.0,74169.15188161591,0.0
791309.0,156542.5941806729,1.0
673571.0,113424.5673370307,1.0
318364.0,25338.953720301903,0.0
991357.0,245697.31417984367,1.0
56077.0,786.165354898962,0.0
312090.0,24350.08574290209,0.0
513597.0,65945.5415321284,0.0
476567.0,56779.09311777873,0.0
111124.0,3087.151424596804,0.0
398639.0,39728.31891550162,0.0
304598.0,23195.028069973494,0.0
29834.0,222.52108636680794,0.0
621550.0,96581.18766867995,0.0
638755.0,102002.07695868456,1.0
73830.0,1362.727583619041,0.0
826701.0,170858.75161564042,1.0
324908.0,26391.347628502594,0.0
222353.0,12360.245306294042,0.0
952347.0,226741.33545836338,1.0
229276.0,13141.903167325363,0.0
433582.0,46998.39840843967,0.0
306920.0,23550.014594068685,0.0
634238.0,100564.54898104035,1.0
725756.0,131680.54451682995,1.0
902010.0,203405.63633382478,1.0
299414.0,22412.227792179165,0.0
908460.0,206325.02011183903,1.0
54073.0,730.9799242661805,0.0
736093.0,135458.32924228822,1.0
884491.0,195581.20612637556,1.0
759545.0,144227.25811963095,1.0
771002.0,148611.1289683909,1.0
564268.0,79599.67298000658,0.0
783575.0,153497.55488389326,1.0
491533.0,60401.24136308057,0.0
94377.0,2226.7677679401054,0.0
8030.0,16.121367181879613,0.0
981198.0,240687.51619631305,1.0
900836.0,202876.50086846217,1.0
941949.0,221817.1115506214,1.0
344876.0,29734.91215214188,0.0
782685.0,153149.061909291,1.0
960138.0,230466.37920786967,1.0
83663.0,1749.8861277391043,0.0
931519.0,216932.04228039915,1.0
193092.0,9321.157173221844,0.0
863127.0,186247.17539736663,1.0
582983.0,84967.37621642184,0.0
206645.0,10675.567961027515,0.0
14841.0,55.065917200297804,0.0
286431.0,20510.719565720505,0.0
571335.0,81606.00056966147,0.0
546511.0,74668.64481821262,0.0
66701.0,1112.2652106059504,0.0
550629.0,75798.15102474764,0.0
551402.0,76011.11862372044,0.0
302605.0,22892.488896190367,0.0
475414.0,56504.68443310388,0.0
617406.0,95297.62867250656,0.0
34067.0,290.1449125021689,0.0
899791.0,202406.08691840983,1.0
176147.0,7756.966086988149,0.0
511086.0,65302.29642732858,0.0
848773.0,180104.0202377731,1.0
193730.0,9382.855371548441,0.0
769665.0,148096.16083645742,1.0
848704.0,180074.73874986294,1.0
519057.0,67355.11500654953,0.0
662386.0,109688.89600984722,1.0
355207.0,31543.052966790914,0.0
55090.0,758.734759433447,0.0
994946.0,247479.52504906087,1.0
283771.0,20131.534863301844,0.0
158559.0,6285.261342457764,0.0
179466.0,8052.036438435482,0.0
577070.0,83252.52704133144,0.0
485918.0,59029.143735707585,0.0
904198.0,204393.6324161496,1.0
579770.0,84033.39441934078,0.0
280582.0,19681.603987569244,0.0
237158.0,14061.012467872963,0.0
94857.0,2249.4759151502512,0.0
233443.0,13623.941268991386,0.0
2184.0,1.1927851378266736,0.0
606237.0,91880.90994206005,0.0
736867.0,135743.34711065033,1.0
136668.0,4669.55471317062,0.0
39509.0,390.24582267856755,0.0
299365.0,22404.892742568838,0.0
878810.0,193076.87708577263,1.0
472660.0,55851.93509853227,0.0
68966.0,1189.0869665227378,0.0
267083.0,17833.36963886063,0.0
688597.0,118541.55353271482,1.0
854163.0,182398.72725238575,1.0
459735.0,52839.131945226814,0.0
517268.0,66891.61839983263,0.0
811243.0,164528.91486348264,1.0
260343.0,16944.65588520951,0.0
597757.0,89328.44147483188,0.0
726572.0,131976.8195430722,1.0
97914.0,2396.80157994369,0.0
692174.0,119776.30850025518,1.0
943666.0,222626.51202975507,1.0
202980.0,10300.248541641726,0.0
269536.0,18162.451584048915,0.0
963800.0,232227.74495955728,1.0
72387.0,1309.979598809564,0.0
173965.0,7565.979685483219,0.0
351396.0,30869.83642497934,0.0
750854.0,140945.53747561792,1.0
551412.0,76013.87566012047,0.0
52639.0,692.7234714524251,0.0
317015.0,25124.67196368341,0.0
790905.0,156382.79051011187,1.0
501827.0,62957.65476428202,0.0
525101.0,68932.8385907327,0.0
722673.0,130564.16743345142,1.0
698218.0,121877.19165843257,1.0
691091.0,119401.78934988205,1.0
492335.0,60598.50700936383,0.0
530976.0,70483.95250700494,0.0
16818.0,70.71365498041004,0.0
535458.0,71678.89243150175,0.0
293997.0,21608.60018701265,0.0
476168.0,56684.05774566705,0.0
469841.0,55187.7071241103,0.0
645006.0,104008.27533659403,1.0
134911.0,4550.263391414742,0.0
942708.0,222174.72532263302,1.0
659799.0,108833.77249890938,1.0
399898.0,39979.65861251793,0.0
549788.0,75566.78823275458,0.0
765548.0,146516.04227981667,1.0
330311.0,27276.385449205583,0.0
581518.0,84540.87752006679,0.0
957302.0,229106.91385082377,1.0
688334.0,118451.02028264407,1.0
652639.0,106484.50747648756,1.0
128736.0,4143.2574705710385,0.0
929817.0,216140.04357411547,1.0
364878.0,33284.03982953464,0.0
906373.0,205378.13070190442,1.0
47290.0,559.0926671281082,0.0
364861.0,33280.93843640455,0.0
888081.0,197172.08999898363,1.0
929250.0,215876.52074748426,1.0
647139.0,104697.31195647063,1.0
903068.0,203883.07961294713,1.0
508283.0,64587.97320814759,0.0
787704.0,155119.50820971373,1.0
495110.0,61283.54736662507,0.0
753441.0,141918.44062905482,1.0
510374.0,65120.4764476458,0.0
1900.0,0.9027810992183304,0.0
520075.0,67619.57424307345,0.0
362677.0,32883.70238263253,0.0
195527.0,9557.729330396907,0.0
942107.0,221891.53178474176,1.0
281137.0,19759.542576523192,0.0
162923.0,6635.998815472066,0.0
429192.0,46051.50332881932,0.0
796046.0,158422.42000261485,1.0
879353.0,193315.5477890439,1.0
989057.0,244558.57580783902,1.0
577227.0,83297.83322056198,0.0
921188.0,212146.96182978683,1.0
295331.0,21805.141261781704,0.0
460501.0,53015.357246470136,0.0
121660.0,3700.305955817971,0.0
66820.0,1116.2374770195156,0.0
314435.0,24717.386352467063,0.0
6734.0,11.337649389849199,0.0
718330.0,128999.59781816938,1.0
773973.0,149758.6595655886,1.0
856695.0,183481.70072087168,1.0
28781.0,207.09054012494144,0.0
262198.0,17186.98453367371,0.0
86200.0,1857.622090728851,0.0
297468.0,22121.844426726122,0.0
283162.0,20045.219228787548,0.0
190220.0,9045.938755111874,0.0
220483.0,12153.219214477152,0.0
845873.0,178875.40148176622,1.0
426566.0,45489.69783416705,0.0
662570.0,109749.84401160775,1.0
97667.0,2384.7244186086377,0.0
825087.0,170192.2549316765,1.0
40037.0,400.7459686251186,0.0
354774.0,31466.197462918473,0.0
790880.0,156372.90435036182,1.0
261358.0,17077.037656067292,0.0
159053.0,6324.486493623986,0.0
843093.0,177701.56972255965,1.0
184777.0,8535.66082528381,0.0
970057.0,235252.78164780024,1.0
407684.0,41551.6180655965,0.0
873610.0,190798.73035776077,1.0
575993.0,82942.0646777977,0.0
361116.0,32601.241945833906,0.0
677661.0,114806.20262964281,1.0
429127.0,46037.555635969016,0.0
71251.0,1269.1862477379282,0.0
194348.0,9442.813509074813,0.0
241016.0,14522.211831025237,0.0
647915.0,104948.55254111304,1.0
201155.0,10115.861692373663,0.0
923397.0,213165.63420530164,1.0
562204.0,79018.41313903924,0.0
993938.0,246978.32613993887,1.0
251681.0,15835.866700461836,0.0
417444.0,43564.931752043805,0.0
109980.0,3023.9155204161075,0.0
968184.0,234345.20003732634,1.0
687089.0,118022.91969959043,1.0
462725.0,53528.67121383978,0.0
264210.0,17451.768039369,0.0
437999.0,47960.84234608994,0.0
982220.0,241189.16963839513,1.0
209187.0,10939.82955293197,0.0
135230.0,4571.807180829465,0.0
639034.0,102091.20278049543,1.0
758213.0,143721.84451914742,1.0
269406.0,18144.93595084795,0.0
327479.0,26810.66973270836,0.0
176826.0,7816.8833488058435,0.0
235340.0,13846.261872337574,0.0
715132.0,127853.54450144044,1.0
528488.0,69824.96555067555,0.0
843563.0,177899.7518683608,1.0
271582.0,18439.23372750404,0.0
949649.0,225458.4387786377,1.0
539393.0,72736.2776536664,0.0
479921.0,57581.10877535275,0.0
624881.0,97619.15355028064,0.0
237658.0,14120.364537877176,0.0
617125.0,95210.90283041565,0.0
84886.0,1801.4201557381289,0.0
100705.0,2535.3883779899015,0.0
780684.0,152366.98628689584,1.0
374476.0,35058.12109630657,0.0
652219.0,106347.49732768626,1.0
88601.0,1962.5467271737969,0.0
321412.0,25826.46345904096,0.0
847607.0,179609.52530453034,1.0
901639.0,203238.34783713394,1.0
494618.0,61161.81075374308,0.0
925233.0,214014.15563234562,1.0
247756.0,15345.7935946804,0.0
280558.0,19678.237144209073,0.0
382797.0,36633.43941954052,0.0
251365.0,15796.126022219321,0.0
612058.0,93653.83455576916,0.0
811059.0,164454.2889457222,1.0
41445.0,429.42782981424506,0.0
871045.0,189679.9699799049,1.0
897380.0,201322.84176061448,1.0
975551.0,237925.07500497153,1.0
170741.0,7288.146198085806,0.0
138635.0,4804.9352388292,0.0
607654.0,92310.93102719472,0.0
573603.0,82255.1807331894,0.0
83843.0,1757.4239229434024,0.0
329514.0,27144.915206370748,0.0
212944.0,11336.31662069757,0.0
910548.0,207274.5425801636,1.0
601927.0,90579.11262864579,0.0
754230.0,142215.8288442669,1.0
148635.0,5523.1116389684985,0.0
541992.0,73438.90792128601,0.0
543580.0,73869.88022761187,0.0
115744.0,3349.1846114782725,0.0
990412.0,245229.12112129174,1.0
118487.0,3509.8089037951167,0.0
275454.0,18968.76511761235,0.0
685446.0,117459.15071831565,1.0
63380.0,1004.2649953138073,0.0
950982.0,226091.8242460105,1.0
247676.0,15335.884943479754,0.0
274180.0,18793.70651024308,0.0
288069.0,20745.977545051912,0.0
748340.0,140003.29369465122,1.0
587594.0,86316.75949872758,0.0
443501.0,49173.346366394915,0.0
605646.0,91701.8541460681,0.0
414725.0,42999.26449362074,0.0
915960.0,209745.80866185547,1.0
310693.0,24132.57858456312,0.0
338895.0,28712.50272701689,0.0
643348.0,103474.25237146889,1.0
341185.0,29101.84884763036,0.0
879870.0,193542.92743417504,1.0
837646.0,175412.82262671672,1.0
23064.0,132.99027305205647,0.0
301994.0,22800.136313396324,0.0
463080.0,53610.83645729131,0.0
13779.0,47.46715837180194,0.0
427964.0,45788.356264893584,0.0
389322.0,37892.959451824325,0.0
754572.0,142344.83146314783,1.0
241946.0,14634.500626232939,0.0
869713.0,189100.29737942186,1.0
547163.0,74846.913771495,0.0
827245.0,171083.68834780174,1.0
216863.0,11757.420577644043,0.0
753333.0,141877.75771593454,1.0
716888.0,128482.20152728536,1.0
880133.0,193658.64766824566,1.0
604193.0,91262.3799258933,0.0
422618.0,44651.55267342845,0.0
327227.0,26769.42321942682,0.0
29099.0,211.69204466691818,0.0
553224.0,76514.27602180703,0.0
226575.0,12834.089401411664,0.0
935697.0,218882.3499773281,1.0
771443.0,148781.18359138205,1.0
345220.0,29794.260456303877,0.0
259787.0,16872.357737365233,0.0
407364.0,41486.41418079492,0.0
547801.0,75021.56061881734,0.0
134158.0,4499.6110467335475,0.0
884885.0,195755.48971753643,1.0
183787.0,8444.441096673065,0.0
891815.0,198833.62343775202,1.0
471212.0,55510.25323180613,0.0
687527.0,118173.44021291171,1.0
882511.0,194706.53985917105,1.0
308836.0,23844.961986321134,0.0
563227.0,79306.24226051288,0.0
393117.0,38635.298984393725,0.0
794359.0,157751.66645768058,1.0
49102.0,602.75849688331,0.0
162914.0,6635.265680961955,0.0
792292.0,156931.76426404537,1.0
444677.0,49434.47086304021,0.0
243217.0,14788.661347433419,0.0
4764.0,5.674607897685862,0.0
132954.0,4419.210166155517,0.0
379117.0,35932.4780243212,0.0
882019.0,194489.50260028994,1.0
917920.0,210644.41013625974,1.0
509041.0,64780.75621227057,0.0
258181.0,16664.393360512833,0.0
794970.0,157994.43654797212,1.0
325126.0,26426.774512023938,0.0
250907.0,15738.615814095674,0.0
708324.0,125430.82143630131,1.0
390494.0,38121.445703910336,0.0
583096.0,85000.31796399222,0.0
463221.0,53643.48858728192,0.0
892142.0,198979.46196828276,1.0
165858.0,6877.242285157775,0.0
428291.0,45858.355156925114,0.0
704211.0,123978.38174671966,1.0
673142.0,113280.13230771942,1.0
529183.0,70008.73598422817,0.0
544412.0,74096.18268009492,0.0
855792.0,183095.10665419957,1.0
591838.0,87568.13744490198,0.0
695136.0,120803.61196994373,1.0
357653.0,31978.96719924464,0.0
510249.0,65088.581961395306,0.0
437205.0,47787.11424092631,0.0
249807.0,15600.919310086887,0.0
656941.0,107892.9613687807,1.0
927604.0,215112.4250960407,1.0
306414.0,23472.427772225383,0.0
640141.0,102445.21461672889,1.0
532796.0,70967.96902181178,0.0
336469.0,28302.894121362522,0.0
6801.0,11.564370039649878,0.0
810422.0,164196.06800729063,1.0
307156.0,23586.245111110224,0.0
458199.0,52486.645074180116,0.0
189058.0,8935.758333419619,0.0
935758.0,218910.88967461823,1.0
570583.0,81391.31988037883,0.0
302126.0,22820.072291877197,0.0
855270.0,182871.81299011834,1.0
846743.0,179243.5455835683,1.0
84742.0,1795.3135275747334,0.0
671707.0,112797.66752806515,1.0
167977.0,7054.091673093164,0.0
635043.0,100819.99189499288,1.0
38383.0,368.3190669807399,0.0
712613.0,126954.4217350234,1.0
271096.0,18373.298282460455,0.0
719121.0,129283.85386416157,1.0
228994.0,13109.595092842901,0.0
289165.0,20904.139814499504,0.0
357385.0,31931.059615723138,0.0
301837.0,22776.435924665282,0.0
901601.0,203221.21705181384,1.0
627624.0,98478.05923805939,0.0
411543.0,42341.96785412534,0.0
715844.0,128108.25832912244,1.0
917587.0,210491.604131889,1.0
352287.0,31026.581937974403,0.0
330220.0,27261.358356215027,0.0
858257.0,184151.38969555532,1.0
633153.0,100220.76902038693,1.0
928794.0,215664.70366764328,1.0
205522.0,10559.851918546618,0.0
555469.0,77136.53028236514,0.0
279220.0,19490.99121587951,0.0
551987.0,76172.48934687256,0.0
75284.0,1416.9307262180457,0.0
414425.0,42937.07820161929,0.0
679391.0,115393.1278618479,1.0
460049.0,52911.33503318818,0.0
188327.0,8866.79112232187,0.0
678556.0,115109.65630869546,1.0
942017.0,221849.13898214157,1.0
715315.0,127918.98747731096,1.0
123770.0,3829.7705762523606,0.0
661884.0,109522.70005456569,1.0
376338.0,35407.625273996484,0.0
935916.0,218984.82081973855,1.0
592897.0,87881.79618441555,0.0
759217.0,144102.7195897101,1.0
302398.0,22861.179961959,0.0
453087.0,51322.020850477675,0.0
41772.0,436.23086535996305,0.0
43110.0,464.62408174302055,0.0
690412.0,119167.27912057008,1.0
578806.0,83754.17746837744,0.0
354699.0,31452.894833668048,0.0
34561.0,298.6205396909623,0.0
62053.0,962.6524117414882,0.0
149412.0,5581.007377508926,0.0
268660.0,18044.586537402403,0.0
856023.0,183193.9640027901,1.0
881567.0,194290.21731900892,1.0
181544.0,8239.581424378506,0.0
900968.0,202935.96041894244,1.0
945709.0,223591.51059702938,1.0
161319.0,6505.977548892278,0.0
907357.0,205824.3084196666,1.0
255028.0,16259.855924818256,0.0
629050.0,98926.06371870394,0.0
650005.0,105626.71603371947,1.0
734198.0,134761.77861573306,1.0
210871.0,11116.674206708003,0.0
828224.0,171488.86452261408,1.0
979172.0,239694.5885076689,1.0
996364.0,248185.44464258375,1.0
606252.0,91885.45677791009,0.0
184971.0,8553.593630445908,0.0
893885.0,199757.72347755666,1.0
196659.0,9668.718126888452,0.0
744140.0,138436.18910664,1.0
18355.0,84.22909558531458,0.0
406631.0,41337.249494421325,0.0
182655.0,8340.73785218071,0.0
861307.0,185462.5576725624,1.0
368748.0,33993.823526355736,0.0
387122.0,37465.91494381299,0.0
675155.0,113958.6630547954,1.0
894076.0,199843.0986420471,1.0
174845.0,7642.71800869331,0.0
832397.0,173221.3079650941,1.0
327772.0,26858.666909480147,0.0
402609.0,40523.55811132144,0.0
216874.0,11758.613355934143,0.0
468903.0,54967.5715247863,0.0
530197.0,70277.288956192,0.0
558029.0,77849.16936077434,0.0
517759.0,67018.66803282453,0.0
775196.0,150232.31815856174,1.0
15471.0,59.84014548344517,0.0
844524.0,178305.31490465306,1.0
912475.0,208152.78418019784,1.0
630606.0,99416.07012054887,0.0
482602.0,58226.24019145389,0.0
518858.0,67303.47870743877,0.0
386823.0,37408.06251320145,0.0
931466.0,216907.35772172903,1.0
259649.0,16854.43717604417,0.0
389407.0,37909.50745497476,0.0
752108.0,141416.71623818128,1.0
601173.0,90352.32817308328,0.0
475367.0,56493.51274977368,0.0
666794.0,111153.65298698047,1.0
246630.0,15206.623778031288,0.0
638555.0,101938.21143068394,1.0
888071.0,197167.6496175836,1.0
75295.0,1417.344820008338,0.0
525451.0,69024.76193973402,0.0
715863.0,128115.05894003248,1.0
480928.0,57823.00265208694,0.0
885591.0,196067.978830378,1.0
30419.0,231.33316955564538,0.0
499658.0,62414.59921936336,0.0
454856.0,51723.55888989547,0.0
532549.0,70902.18393348086,0.0
292096.0,21330.059222609678,0.0
275922.0,19033.276175135747,0.0
421609.0,44438.59627141366,0.0
183357.0,8404.973056468381,0.0
312944.0,24483.53062146756,0.0
838994.0,175977.85049543992,1.0
212031.0,11239.315949118974,0.0
680223.0,115675.92769033035,1.0
39459.0,389.25871567603485,0.0
876774.0,192183.284544728,1.0
448218.0,50224.90665754607,0.0
427992.0,45794.34796081372,0.0
915072.0,209339.3194335335,1.0
288475.0,20804.496817894727,0.0
899077.0,202084.98888044825,1.0
946692.0,224056.56828040147,1.0
267373.0,17872.1177394628,0.0
860498.0,185114.32249805055,1.0
436719.0,47680.932406884094,0.0
139394.0,4857.691347850119,0.0
490602.0,60172.64931148678,0.0
661705.0,109463.46942175516,1.0
746917.0,139471.35581767742,1.0
560025.0,78407.07858622147,0.0
702851.0,123499.9804763158,1.0
629603.0,99100.07257337568,0.0
269011.0,18091.767216795015,0.0
871578.0,189912.17456927613,1.0
622112.0,96755.92225836175,0.0
847472.0,179552.31636938005,1.0
556614.0,77454.86420141924,0.0
106386.0,2829.510166189659,0.0
153773.0,5911.555434356465,0.0
241497.0,14580.234086619224,0.0
6486.0,10.517974594802574,0.0
462392.0,53451.655176968336,0.0
963655.0,232157.874695507,1.0
346671.0,30045.244119702264,0.0
152434.0,5809.052453628974,0.0
68263.0,1164.9688713322464,0.0
485668.0,58968.41957570656,0.0
829477.0,172008.1395362871,1.0
31842.0,253.4827196170829,0.0
217898.0,11869.915131303564,0.0
937343.0,219653.10616777162,1.0
407765.0,41568.13091918689,0.0
395175.0,39040.87550652417,0.0
415954.0,43254.49078843666,0.0
400307.0,40061.47963102998,0.0
494182.0,61054.03149270132,0.0
38066.0,362.26043933415355,0.0
977330.0,238793.61907878515,1.0
754425.0,142289.3758028174,1.0
464678.0,53981.4760020182,0.0
134641.0,4532.068593610735,0.0
419227.0,43937.87809992233,0.0
953839.0,227452.3430452465,1.0
214381.0,11489.83332814102,0.0
765789.0,146608.3053678073,1.0
438447.0,48059.00436081199,0.0
609015.0,92724.90284498919,0.0
880623.0,193874.34034684676,1.0
194333.0,9441.355953224656,0.0
253592.0,16077.261143766964,0.0
764511.0,146119.37433888396,1.0
54495.0,742.4339073617284,0.0
321671.0,25868.103119552572,0.0
156810.0,6147.366002325581,0.0
657951.0,108224.97174018377,1.0
59475.0,884.3272547366226,0.0
489961.0,60015.51400099416,0.0
716438.0,128320.95228928409,1.0
689659.0,118907.4806493979,1.0
829160.0,171876.69250965634,1.0
558947.0,78105.51548129763,0.0
473551.0,56062.70372352603,0.0
84323.0,1777.60391015482,0.0
302559.0,22885.529503750065,0.0
346595.0,30032.072055061824,0.0
694861.0,120708.04963769294,1.0
457129.0,52241.79468437544,0.0
338263.0,28605.511674533158,0.0
657246.0,107993.16817023163,1.0
599977.0,89993.1841556393,0.0
784707.0,153941.37884837613,1.0
84195.0,1772.2113162317817,0.0
325136.0,26428.400168423996,0.0
33125.0,274.3210645660871,0.0
486888.0,59265.04932651158,0.0
997030.0,248517.34483682507,1.0
313267.0,24534.097204939622,0.0
999627.0,249813.67475766028,1.0
265931.0,17679.861445571983,0.0
551144.0,75940.0043705995,0.0
638402.0,101889.36780401344,1.0
816863.0,166816.40458029645,1.0
464768.0,54002.38854961858,0.0
20453.0,104.5841855217697,0.0
921072.0,212093.5362735466,1.0
402693.0,40540.46946508186,0.0
4614.0,5.322911833700878,0.0
191435.0,9161.866631474608,0.0
575148.0,82698.88602324476,0.0
857381.0,183775.66485091328,1.0
50181.0,629.5402372367835,0.0
636353.0,101236.37426839702,1.0
831111.0,172686.48996305102,1.0
444100.0,49306.2647000076,0.0
347384.0,30168.95952327637,0.0
482819.0,58278.61431108479,0.0
668373.0,111680.7103812952,1.0
58416.0,853.1154641906902,0.0
249225.0,15528.310072602222,0.0
53037.0,703.2382891874901,0.0
352796.0,31116.30382098729,0.0
22912.0,131.24316375883214,0.0
575716.0,82862.30879076674,0.0
348726.0,30402.504616164086,0.0
408731.0,41765.31483843162,0.0
941994.0,221838.30591567152,1.0
502135.0,63034.95988140325,0.0
524033.0,68652.71966320861,0.0
185055.0,8561.364188206817,0.0
190336.0,9056.974895353093,0.0
9811.0,24.065322172518968,0.0
344153.0,29610.370059167682,0.0
548186.0,75127.04942146874,0.0
360040.0,32407.250831187943,0.0
887323.0,196835.65083486194,1.0
632433.0,99992.96343958465,0.0
329143.0,27083.824717678493,0.0
796712.0,158687.6143028565,1.0
366503.0,33581.16358829352,0.0
868578.0,188607.05714926924,1.0
372226.0,34638.10090629451,0.0
449793.0,50578.49870930309,0.0
886092.0,196289.88219626917,1.0
570404.0,81340.2606870682,0.0
815471.0,166248.35215341306,1.0
149267.0,5570.180243456984,0.0
35445.0,314.091989501475,0.0
81479.0,1659.7182899262011,0.0
788911.0,155595.2519549468,1.0
986070.0,243083.64930240295,1.0
626627.0,98165.43703672622,0.0
725739.0,131674.37566069988,1.0
274512.0,18839.2479927255,0.0
853216.0,181994.50514155353,1.0
320580.0,25692.929006555776,0.0
685457.0,117462.92070310569,1.0
232422.0,13505.029084792619,0.0
930084.0,216264.19200324608,1.0
765299.0,146420.74701920606,1.0
340917.0,29056.147976108787,0.0
825181.0,170231.03624283674,1.0
606681.0,92015.54390222151,0.0
384306.0,36922.829237558384,0.0
500969.0,62742.5549021586,0.0
55200.0,761.7677498374364,0.0
348235.0,30316.952584671264,0.0
413147.0,42672.66876869312,0.0
284975.0,20302.72757787031,0.0
829003.0,171811.60958992597,1.0
807970.0,163203.99336800454,1.0
332822.0,27692.667541510727,0.0
679896.0,115564.73791629939,1.0
182410.0,8318.377586628025,0.0
710894.0,126342.66936110855,1.0
865781.0,187394.30622693276,1.0
24060.0,144.72428857661197,0.0
195953.0,9599.42201004126,0.0
257521.0,16579.302438107712,0.0
332295.0,27605.03830297756,0.0
759565.0,144234.853672431,1.0
941770.0,221732.81510031104,1.0
670366.0,112347.73736707115,1.0
464532.0,53947.55981657757,0.0
445452.0,49606.93346529369,0.0
821336.0,168648.32123827736,1.0
988721.0,244392.44240879835,1.0
293941.0,21600.36904717227,0.0
671668.0,112784.56961635505,1.0
965374.0,232986.87514892055,1.0
75358.0,1419.7176135800107,0.0
321500.0,25840.60753536151,0.0
751475.0,141178.7741398096,1.0
370069.0,34237.81802555289,0.0
930892.0,216640.10926836779,1.0
773841.0,149707.58168510825,1.0
278605.0,19405.2255360251,0.0
32736.0,267.91602783246134,0.0
337885.0,28541.61563561092,0.0
431223.0,46488.37932941876,0.0
479341.0,57442.01570415034,0.0
221099.0,12221.222928722733,0.0
926091.0,214411.26475046747,1.0
370564.0,34329.47142860556,0.0
310471.0,24098.103951481695,0.0
801752.0,160701.67964846911,1.0
872646.0,190377.88252679858,1.0
911457.0,207688.5933436756,1.0
178630.0,7977.194257386143,0.0
482314.0,58156.7661991327,0.0
648476.0,105130.37145740475,1.0
98524.0,2426.758460356111,0.0
544446.0,74105.43797785504,0.0
148681.0,5526.530779409117,0.0
377883.0,35698.94335155468,0.0
492509.0,60641.34774772453,0.0
587969.0,86426.96858247886,0.0
308556.0,23801.744507119318,0.0
462674.0,53516.87236944956,0.0
854789.0,182666.17832802722,1.0
337871.0,28539.25048765084,0.0
387619.0,37562.17658264555,0.0
461484.0,53241.9351978444,0.0
974637.0,237479.45691900965,1.0
633217.0,100241.03094934714,1.0
857388.0,183778.66569764327,1.0
237752.0,14131.536686037967,0.0
856701.0,183484.2708157117,1.0
545679.0,74441.46918172957,0.0
754659.0,142377.65724957804,1.0
697982.0,121794.8158253919,1.0
214744.0,11528.776472714404,0.0
94182.0,2217.5754893859685,0.0
498811.0,62203.17329002997,0.0
203614.0,10364.693779407962,0.0
708154.0,125370.62109750084,1.0
858987.0,184464.78682775702,1.0
693206.0,120133.73668473816,1.0
156766.0,6143.916660165019,0.0
